Title;Journal Name;Open Access;Bibcode
Cropping intensity mapping in Sentinel-2 and Landsat-8/9 remote sensing data using temporal transfer of a stacked ensemble machine learning model within google earth engine; Geocarto International; True; 2024GeoIn..3987786M
IMERG V07B and V06B: A Comparative Study of Precipitation Estimates Across South America with a Detailed Evaluation of Brazilian Rainfall Patterns; Remote Sensing; True; 2024RemS...16.4722R
Falcon Neuro space-based observations of lightning using event-based sensors; Frontiers in Remote Sensing; False; 2024FrRS....536898M
Overlooked cooling effects of albedo in terrestrial ecosystems; Environmental Research Letters; True; 2024ERL....19i3001C
Observational Characteristics of High-Latitude Ionization Trough Seen by Swarm; Journal of Geophysical Research (Space Physics); True; 2024JGRA..12932116K
Uranium accumulation in environmentally relevant microplastics and agricultural soil at acidic and circumneutral pH; Science of the Total Environment; True; 2024ScTEn.92671834M
Interannual Variability of Winds in the Antarctic Mesosphere and Lower Thermosphere Over Rothera (67°S, 68°W) During 2005-2021 in Meteor Radar Observations and WACCM-X; Journal of Geophysical Research (Atmospheres); True; 2024JGRD..12939789N
Sustained growth of sulfur hexafluoride emissions in China inferred from atmospheric observations; Nature Communications; True; 2024NatCo..15.1997A
Airborne observations of fast-evolving ocean submesoscale turbulence; Communications Earth and Environment; True; 2024ComEE...5..771T
Versatile Modeling Of Deformation (VMOD) Inversion Framework: Application to 20 Years of Observations at Westdahl Volcano and Fisher Caldera, Alaska, US; Geochemistry, Geophysics, Geosystems; True; 2024GGG....2511341A
Influence of Parameterization Changes on Arctic Low Cloud Properties and Cloud Radiative Effects in Two Versions of the HadGEM3 Atmospheric Model: GA7.1 and GA6; Earth and Space Science; True; 2024E&SS...1103579T
Overview of High-Power and Wideband Radar Technology Development at MIT Lincoln Laboratory; Remote Sensing; True; 2024RemS...16.1530M
Constraints on Southern Ocean Shortwave Cloud Feedback From the Hydrological Cycle; Journal of Geophysical Research (Atmospheres); False; 2024JGRD..12940489T
Radiative Feedback From Dry Environmental Air Accelerates Tropical Cyclogenesis; Geophysical Research Letters; True; 2024GeoRL..5110143W
Release of CD36-associated cell-free mitochondrial DNA and RNA as a hallmark of space environment response; Nature Communications; True; 2024NatCo..15.4814H
Time-periodic Klein-Gordon media: Tunable wave-vector gaps and Dirac dispersion with an exceptional point of degeneracy; Physical Review A; False; 2024PhRvA.109f2229P
Thermodynamic design and evolution of unmanned aerial vehicles; International Communications in Heat and Mass Transfer; False; 2024ICHMT.15507530E
Forward and Inverse Modeling of Depth-of-Field Effects in Background-Oriented Schlieren; AIAA Journal; True; 2024AIAAJ..62.4316M
Radio Occultation Modeling Experiment (ROMEX): Determining the Impact of Radio Occultation Observations on Numerical Weather Prediction; Bulletin of the American Meteorological Society; True; 2024BAMS..105E1552A
Altimeter-derived poleward Lagrangian pathways in the California Current System: Part 1; Progress in Oceanography; True; 2024PrOce.22903353S
A Link Between U.S. East Coast Sea Level and North Atlantic Subtropical Ocean Heat Content; Journal of Geophysical Research (Oceans); True; 2024JGRC..12921425S
Long-Term Variability of Mars' Exosphere Density Based on Precise Orbital Analysis of Mars Reconnaissance Orbiter and Mars Odyssey; Geophysical Research Letters; True; 2024GeoRL..5107044F
Quantifying Mineral Dust Emissions on the Tibetan Plateau With a Modified Dust Source Map; Geophysical Research Letters; True; 2024GeoRL..5107042Z
Learned 1D Passive Scalar Advection to Accelerate Chemical Transport Modeling: A Case Study with GEOS-FP Horizontal Wind Fields; Artificial Intelligence for the Earth Systems; True; 2024AIES....330080P
The E-liquid flavoring vanillin alters energy and autophagic pathways in human proximal tubule (HK-2) epithelial cells; Chemico-Biological Interactions; False; 2024CBI...39411003C
Technical challenges and enhancement strategies for transitioning PEMFCs from H<SUB>2</SUB>-air to H<SUB>2</SUB>-O<SUB>2</SUB>; Energy Conversion and Management; False; 2024ECM...31118525C
A Lake Biogeochemistry Model for Global Methane Emissions: Model Development, Site-Level Validation, and Global Applicability; Journal of Advances in Modeling Earth Systems; True; 2024JAMES..1604275T
Diabatic Eddy Forcing Increases Persistence and Opposes Propagation of the Southern Annular Mode in MERRA-2; Journal of the Atmospheric Sciences; True; 2024JAtS...81..743S
Evidence for Kilometer-Scale Biophysical Features at the Gulf Stream Front; Journal of Geophysical Research (Oceans); False; 2024JGRC..12920526G
Hydrological cycle amplification reshapes warming-driven oxygen loss in the Atlantic Ocean; Nature Climate Change; False; 2024NatCC..14...82H
Hydrometeor Identification Using GMI Passive Microwave Brightness Temperatures; Journal of Applied Meteorology and Climatology; True; 2024JApMC..63..749C
Simulated Surface-Column NO<SUB>2</SUB> Connections for Satellite Applications; Journal of Geophysical Research (Atmospheres); True; 2024JGRD..12941912H
Economists' Strong Advocacy for a Carbon Tax May Be Misguided; Climate and Energy; False; 2024CliEn..40....1C
Silver nanoparticles induce formation of multi-protein aggregates that contain cadherin but do not colocalize with nanoparticles; Toxicology in Vitro; False; 2024ToxVi..9805837T
Development of a fully packaged passive thermal regulator; Scientific Reports; True; 2024NatSR..1416979P
A shift in transitional forests of the North American boreal will persist through 2100; Communications Earth and Environment; True; 2024ComEE...5..290M
Evaluating the Performance of the North Pacific Victoria Mode as an ENSO Predictor Based on Multimodel Ensemble Hindcasts; Journal of Climate; True; 2024JCli...37..963R
Overview and recommendations for research on plants and microbes in regolith-based agriculture; npj Sustainable Agriculture; True; 2024npjSA...2...15F
Detecting stochasticity in population time series using a non-parametric test of intrinsic predictability; Methods in Ecology and Evolution; True; 2024MEcEv..15.1834S
Widespread Amazonian dark earth in the Xingu Indigenous Territory; Nature Sustainability; False; 2024NatSu...7.1304G
Analysis of Ionospheric Delay Correction Model Performance During Geomagnetic Storms; Radio Science; False; 2024RaSc...5907803L
Ecosystem Water-Saving Timescale Varies Spatially With Typical Drydown Length; AGU Advances; True; 2024AGUA....501113H
Multi-Criteria Decision Analysis-Based Solutions for the Installation of Photovoltaic (PV) Solar Power Plants in an Energy Deficit State of India: An Effort Toward SDG-7 (Affordable and Sustainable Energy); Transactions in GIS; False; 2024TrGIS..28.2545G
Spatiotemporal characterization of PM<SUB>2.5</SUB>, O<SUB>3</SUB>, and trace gases associated with East Asian continental outflows via drone sounding; Science of the Total Environment; True; 2024ScTEn.93072732C
Phase-Accurate Internal Tides in a Global Ocean Forecast Model: Potential Applications for Nadir and Wide-Swath Altimetry; Geophysical Research Letters; True; 2024GeoRL..5107232Y
Vientos—A New Satellite Mission Concept for 3D Wind Measurements by Combining Passive Water Vapor Sounders with Doppler Wind Lidar; Bulletin of the American Meteorological Society; True; 2024BAMS..105E.357Z
Oaks enhance early life stage longleaf pine growth and density in a subtropical xeric savanna; Oecologia; False; 2024Oecol.205..411M
Effects of electrostatic interaction on clustering and collision of bidispersed inertial particles in homogeneous and isotropic turbulence; Journal of Fluid Mechanics; True; 2024JFM...980A..29R
Hall effect thruster impedance characterization in ground-based vacuum test facilities; Journal of Electric Propulsion; True; 2024JElP....3...31J
Generative spatial generalized dissimilarity mixed modelling (spGDMM): An enhanced approach to modelling beta diversity; Methods in Ecology and Evolution; True; 2024MEcEv..15..214W
Observation and Reanalysis Derived Relationships Between Cloud and Land Surface Fluxes Across Cumulus and Stratiform Coupling Over the Southern Great Plains; Geophysical Research Letters; True; 2024GeoRL..5108090S
Spatial and temporal variability of water transparency, its primary drivers, and other optical properties in the Hudson River Estuary; Estuarine Coastal and Shelf Science; True; 2024ECSS..30508855M
Stability and Control During Vertical Take-Off and Landing: The Impact of Aerodynamics; Aerospace; True; 2024Aeros..11.1021A
Protective alleles and precision healthcare in crewed spaceflight; Nature Communications; True; 2024NatCo..15.6158R
Mechanisms Regulating Coccolithophore Dynamics in the Great Calcite Belt in the Southern Ocean in the Community Earth System Model; Journal of Geophysical Research (Oceans); False; 2024JGRC..12921371O
Effect of Dust Morphology on Aerosol Optics in the GEOS-Chem Chemical Transport Model, on UV-Vis Trace Gas Retrievals, and on Surface Area Available for Reactive Uptake; Journal of Advances in Modeling Earth Systems; True; 2024JAMES..1603746S
Interactions of Remotely Generated Internal Tides With the U.S. West Coast Continental Margin; Journal of Geophysical Research (Oceans); True; 2024JGRC..12920859S
Realistic representation of mixed-phase clouds increases projected climate warming; Communications Earth and Environment; True; 2024ComEE...5..390H
Measurements and Modeling of the Interhemispheric Differences of Atmospheric Chlorinated Very Short-Lived Substances; Journal of Geophysical Research (Atmospheres); False; 2024JGRD..12939518R
Intercomparison of ocean temperature and circulation near the Galápagos islands in high-resolution models and observations; Progress in Oceanography; False; 2024PrOce.22703301W
Dynamics of atmospheric emissions and meteorological variables in Bangladesh from pre-to post-COVID-19 lockdown; Heliyon; True; 2024Heliy..1039578A
Toward Large-Scale Riverine Phosphorus Estimation Using Remote Sensing and Machine Learning; Journal of Geophysical Research (Biogeosciences); True; 2024JGRG..12908121R
Ocular complaints and diagnoses in spaceflight; npj Microgravity; True; 2024npjMG..10....1M
Measured and Modeled Trends of Seven Tropospheric Pollutants in the High Arctic From 1999 to 2022; Journal of Geophysical Research (Atmospheres); True; 2024JGRD..12940544W
Multi-Frequency SuperDARN HF Radar Observations of the Ionospheric Response to the October 2023 Annular Solar Eclipse; Geophysical Research Letters; True; 2024GeoRL..5112450T
Internal Climate Variability Obscures Future Freezing Rain Changes Despite Global Warming Trend; Geophysical Research Letters; True; 2024GeoRL..5111741Z
Estimation on the hourly near-surface temperature lapse rate and its time-varying characteristics; Heliyon; True; 2024Heliy..1031964Y
Where Dust Comes From: Global Assessment of Dust Source Attributions With AeroCom Models; Journal of Geophysical Research (Atmospheres); True; 2024JGRD..12941377K
Super-Resolution of Radargrams With a Generative Deep Learning Model; IEEE Transactions on Geoscience and Remote Sensing; False; 2024ITGRS..6278576D
Understanding of income and race disparities in hurricane evacuation is contingent upon study case and design; Scientific Reports; True; 2024NatSR..1428829A
Capturing the Dynamics of Dissolved Organic Carbon (DOC) in Tidal Saltmarsh Estuaries Using Remote-Sensing-Informed Models; Journal of Geophysical Research (Biogeosciences); False; 2024JGRG..12908059T
Oceanic Fronts Driven by the Amazon Freshwater Plume and Their Thermohaline Compensation at the Submesoscale; Journal of Geophysical Research (Oceans); True; 2024JGRC..12921326C
